arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id
A198_0,今回のエネルギー基本計画には、省エネについての記述がほとんど見当たらない。,7.328149318695068,2.322286367416382,1_7,2_47
A198_1,原発再稼働ありきの論から脱却し、人口減少している我が国は総発電量を減らすべきだ。,6.440762996673584,6.155689716339111,1_4,2_13
A198_2,総発電量を減らしても産業界や生活者が困らないように、徹底した省エネ・創エネ・蓄エネ・再エネを推進すべき。,5.055624008178711,5.125798225402832,1_4,2_0
A199_0,原発再稼働・新設方針の責任者は誰かを明確にすべきである。,9.678338050842285,5.459285259246826,1_8,2_46
A199_1,地震大国で事故が起こった場合、方針決定者が責任を取るのか、電力会社の社長が責任を取るのかを明確にすべきである。,9.30483627319336,7.650369644165039,1_6,2_27
A200_0,経済成長よりもエネルギー需要削減を優先すべきである。,5.098311901092529,4.84506368637085,1_1,2_25
A200_1,原発の依存に反対である。,9.184063911437988,5.065487861633301,1_8,2_7
A200_2,日本は過剰なサービスの提供に多くのエネルギーを費やしており、環境の悪化につながっている。,4.268436908721924,4.222992897033691,1_2,2_17
A200_3,原発は事故のリスクが高く、再稼働やプルサーマルの稼働は安全余裕が低下する。,8.616324424743652,7.378342628479004,1_6,2_57
A200_4,事故が起こった場合、政府や電力会社が汚染や被曝を隠蔽する可能性がある。,8.924530982971191,9.050472259521484,1_6,2_31
A200_5,原発のリスクは地方部や過疎部の住民に不公平に負担を強いるものである。,9.02766227722168,8.448076248168945,1_6,2_27
A201_0,核のゴミの危険性を未来の世代に押し付けることは正当ではない,7.672923564910889,8.49465274810791,1_6,2_49
A201_1,クリーンでない原子力に依存することには賛成できない,6.919559478759766,6.681499004364014,1_5,2_36
A201_2,電力需要を削減する前提で原発を活用することには反対,6.863827705383301,5.921876907348633,1_5,2_62
A201_3,政府はクリーンなエネルギーで持続可能な社会を構築すべき,5.842881202697754,4.720040798187256,1_4,2_44
A201_4,被爆国の科学者が原発を推進することに疑問を抱く,8.730652809143066,5.204869747161865,1_8,2_7
A201_5,過去の過ちを忘れたかのような言動は許されない,9.99808406829834,7.560396671295166,1_6,2_1
A201_6,第7次基本計画(案)に反対,7.531658172607422,2.4616870880126953,1_7,2_47
A202_0,今回のエネルギー計画案は福島第一原発事故による教訓を忘却した原子力推進施策であり、強く反対する。,10.542074203491211,7.3515849113464355,1_6,2_29
A202_1,新型原子炉の開発・稼働を目論むことには驚きを感じる。,6.028823375701904,6.687962055206299,1_4,2_39
A202_2,人類は核エネルギーを取り扱えないという警告に耳を傾けるべきである。,7.714112281799316,6.254227638244629,1_5,2_30
A203_0,原発依存度の低減は堅持すべきであり、再生可能エネルギーのさらなる活用が求められる。,6.1262078285217285,6.008074760437012,1_4,2_13
A203_1,第7次エネルギー基本計画(案)では次世代革新炉の開発・設置を推進すべきである。,6.83933687210083,2.220667600631714,1_7,2_11
A204_0,日本列島は地震や火山噴火が頻発するため、原発とは共存できない。,9.36584758758545,7.038206100463867,1_6,2_50
A204_1,原発は放射性廃棄物の処分方法が確立されておらず、問題がある。,7.955559253692627,8.788387298583984,1_6,2_6
A204_2,第7次エネルギー基本計画では、原発の取扱いについて従来の方針を引き継ぐよう求める。,6.846548080444336,2.1993398666381836,1_7,2_11
A205_0,余った電気で作成するのが水素、アンモニアであり、それを燃やすのは誤りで、燃料電池として電気を作るべきである。,2.3595523834228516,5.932722568511963,1_3,2_4
A205_1,水素を燃やすのは、飛行機や製鉄などに限定すべきである。,2.326542377471924,5.960134983062744,1_3,2_4
A206_0,地震は必ずまた来るので、原発は廃炉にしていくべきである。,8.87255573272705,6.072900772094727,1_8,2_41
A206_1,新設や増設は狂った所業であり、その費用は国民から取られるべきではない。,7.524356842041016,4.630662441253662,1_8,2_35
A206_2,官僚や政治家が原発に加担する理由は金銭的な利益である。,7.950377941131592,4.192292213439941,1_8,2_35
A206_3,国民は勉強し、意見を言うべきである。,8.833257675170898,3.0371346473693848,1_7,2_45
A206_4,原発は脅威であり、他国から攻撃される可能性がある。,8.822234153747559,6.914158821105957,1_8,2_23
A206_5,原発を可動式にすることは現実的ではない。,8.351338386535645,6.441725730895996,1_8,2_61
A206_6,日本で核を作るために原発を残しているのではないか。,7.920092582702637,6.61356782913208,1_5,2_5
A206_7,原発は国家保有にして、電力会社の不良債権にせず廃炉にすべきである。,8.460478782653809,5.728582859039307,1_8,2_15
A206_8,電力が足りないなら、地熱を利用すべきである。,4.804309368133545,6.704513072967529,1_4,2_60
A206_9,地下資源が枯渇しないようにするために、アイスランドの視察を行うべきである。,4.137773036956787,4.910304069519043,1_4,2_14
A206_10,この法案は廃案にすべきである。,7.871485710144043,3.3104031085968018,1_7,2_48
A207_0,S+3Eは再エネ100%で完全達成できるべきである。,5.16489315032959,3.9803876876831055,1_1,2_51
A207_1,原発や火力（石油・天然ガス、石炭、アンモニア、水素）は使わず、大胆に削減することが目標である。,6.250635623931885,5.678475856781006,1_4,2_13
A207_2,今回の基本計画通りに進むことを願っている。,7.370919227600098,2.337799549102783,1_7,2_47
A208_0,国は原子力発電やその廃棄物の問題について積極的に進めるべき,7.799211025238037,8.110920906066895,1_6,2_49
A208_1,エネルギーの安定供給は日本の経済成長に必要不可欠である,4.534001350402832,5.0153303146362305,1_4,2_14
A208_2,若い人たちが日本の将来を担えるように国が政策を進めるべき,6.813182353973389,4.139747619628906,1_1,2_18
A209_0,化石燃料の輸入は外貨の無駄遣いである。,3.923675060272217,4.157162666320801,1_2,2_17
A209_1,再エネ100%とすべきである。,5.068437099456787,4.069342136383057,1_1,2_51
A210_0,火力のみに慣性力・同期化力を期待するのは古い。,7.154046535491943,6.186673164367676,1_5,2_62
A210_1,今後、優れたインバータとネットワークで同様のことができる。,4.88148307800293,6.025345325469971,1_4,2_9
A210_2,火力は全廃すべき。,7.95081901550293,5.694389343261719,1_8,2_15
A211_0,NDCの未達の保険に化石燃料の使用を想定することは間違いである。,3.850389003753662,4.0269694328308105,1_2,2_17
A211_1,気候変動は待ったなしであり、人類文明の滅亡の危機感をもって化石燃料の使用を全廃し再エネ100%とすべき。,3.992896318435669,3.8384883403778076,1_2,2_43
A212_0,日本の地下の状況から、日本ではCSS敵地はない。,7.945947170257568,6.598386287689209,1_5,2_5
A212_1,CSSを前提にすべきではない。,7.773099899291992,6.549727439880371,1_5,2_5
A212_2,再エネ100%を早急に実現すべき。,5.097251892089844,4.071702003479004,1_1,2_51
A213_0,DX・GXの電力需要増加予測は、過大な見積もりである。,5.200328826904297,5.523532867431641,1_4,2_0
A214_0,原子力利用には反対である。,7.814504146575928,5.944456100463867,1_5,2_30
A214_1,原子力のコストを欧米に比べて低く見積もりすぎている。,5.907896518707275,7.509371757507324,1_5,2_38
A214_2,危険な原発廃棄物の処理方法が決まっていないため、原発コストも算出不可能であり、経済的メリットはない。,6.700629711151123,8.130803108215332,1_5,2_24
A214_3,原子力の統合コストが自然エネルギーより安いというのは誤りである。,5.953499794006348,7.496405601501465,1_5,2_38
A214_4,原子力はメンテナンスや事故でしばしば停止するため、安定電源と位置づけるのは間違いである。,7.801074028015137,7.114736080169678,1_5,2_52
A215_0,原発の安全性確保は完全にはできないため、使用すべきではない。,8.241901397705078,6.894104957580566,1_5,2_52
A215_1,原発の安全性確保には膨大な費用がかかる。,6.529429912567139,7.7104058265686035,1_5,2_10
A215_2,事故時の避難が確立されていない。,9.215836524963379,8.000523567199707,1_6,2_27
A216_0,原子力はミサイル攻撃されると原爆が投下されたのと同じことになるため、安全保障上危険である。,8.626121520996094,7.078197479248047,1_6,2_57
A216_1,原子力は使うべきではない。,7.5760722160339355,6.4261274337768555,1_5,2_5
A217_0,エネルギー基本計画の原発活用や新設の方針は憲法第25条の生存権に違反する可能性がある。,7.0606207847595215,2.745737314224243,1_7,2_11
A217_1,災害関連死を防ぐためには、要介護者や障害者が通常通りの医療や介護を受けられる環境を整えることが最優先である。,10.4657621383667,7.704955577850342,1_6,2_29
A217_2,原発の温存は地域に大きな負担をかけるため、再生可能エネルギーと蓄電池の方向性が最も正しい。,5.6876959800720215,6.1905293464660645,1_4,2_39
A217_3,憲法の生存権に関して違憲の可能性がある内容で計画を立てるべきではなく、計画の作り直しが適切である。,7.719020366668701,3.6565699577331543,1_7,2_48
A218_0,「原発依存度を提言する」という方針が削除されたことは、これまでの基本計画からの転換であり問題である。,6.562159061431885,5.604722023010254,1_4,2_13
A218_1,原子力に慎重な姿勢を崩さないでほしい。,7.328702926635742,6.2183661460876465,1_5,2_62
A219_0,「再エネ最優先」というこれまでの方針が削除されたことは非常に問題である。,5.229491710662842,4.2157721519470215,1_1,2_25
A220_0,石炭、天然ガスの低減方針が削除されているのは大きな問題である。,3.5964713096618652,3.403221845626831,1_2,2_3
A221_0,再エネ中心でエネルギー転換をすべきである。,4.936761379241943,4.56852912902832,1_1,2_25
A221_1,再エネをいきわたらせることを国が目標としてほしい。,5.2522406578063965,4.2489190101623535,1_1,2_25
A221_2,国際的には再エネ中心の方向になっている。,5.081239223480225,4.294322967529297,1_1,2_25
A222_0,原子力発電所は必ずトラブルが起き、安全ではない。,8.023820877075195,7.18705940246582,1_5,2_52
A222_1,原子力発電所の停止中に火力発電を動かすことで大量のCO2が排出されている。,3.006620407104492,4.203417778015137,1_2,2_59
A222_2,地震大国の日本で福島のような事故が再発する可能性を忘れてはいけない。,9.82032299041748,7.338485240936279,1_6,2_1
A222_3,福島の廃炉の目途が立っていない。,9.904715538024902,8.039246559143066,1_6,2_19
A222_4,原子力発電所から出る廃棄物の処理場が決まらず、核のごみが増え続けている。,7.811320781707764,8.489702224731445,1_6,2_49
A223_0,原発依存度を可能な限り低減するという方針を放棄するべきではない。,6.473111629486084,5.8597588539123535,1_4,2_13
A224_0,日本には原子力発電は向いていない,7.812843322753906,6.547337532043457,1_5,2_5
A224_1,古い原発は廃炉にすべき,8.589942932128906,5.708870887756348,1_8,2_15
A224_2,国民の生命と財産を守るのは国の義務である,8.13988208770752,4.398462772369385,1_8,2_28
A225_0,原子力発電を「必要な規模を持続的に活用していく」のはあり得ない。,7.500068664550781,6.3021626472473145,1_5,2_5
A225_1,原発は福島の土地を放射能で汚染し、命や生活、産業、思い出を奪った。,8.969392776489258,9.11715030670166,1_6,2_31
A225_2,廃炉作業は終わりが見えず、福島は二度と戻ってこない。,9.84603500366211,7.913712501525879,1_6,2_19
A225_3,原発問題は人権の問題であり、安心して暮らすために重要である。,9.050641059875488,5.724365234375,1_8,2_41
A225_4,原発による犠牲が再び生まれるくらいなら、電力の安定確保は必要ない。,7.412311553955078,6.751053333282471,1_5,2_5
A225_5,原発は安定的に発電可能な脱炭素電源ではない。,7.723013401031494,7.105452537536621,1_5,2_52
A225_6,気候変動を止めるためには人権のことも考えるべきである。,5.979172706604004,3.844076156616211,1_1,2_8
A226_0,原子力発電の依存度を低減するべきであり、再稼働や新設に反対である。,6.921393871307373,6.102334499359131,1_5,2_62
A226_1,再生可能エネルギー（太陽光、風力、地熱）の活用を最大限推進すべきである。,3.9538519382476807,6.336313247680664,1_4,2_20
A226_2,全ての石炭火力発電を再生可能エネルギーに転換し、操業を停止すべきである。,3.4449756145477295,3.3743832111358643,1_2,2_3
A227_0,原子力発電は地震や戦争等の事故によって著しく危険であるため、反対である。,7.934825897216797,5.843324661254883,1_5,2_30
A227_1,環境汚染を及ぼす可能性のある大規模太陽光発電にも反対である。,4.2484636306762695,7.321208953857422,1_4,2_22
A228_0,太陽光発電は山や農地を減らすため、自然や食料需給を減らすので反対である。,4.238964557647705,7.3716139793396,1_4,2_22
A228_1,地域に基づいて小型原発炉を地方自治体で運営すべきである。,9.082974433898926,4.24578857421875,1_8,2_28
A228_2,大気発電を研究し、地方自治を進めるべきである。,8.927204132080078,3.929867744445801,1_8,2_2
A228_3,今後10年から20年単位で海洋資源開発を行い、エネルギー源としたい。,5.0559539794921875,3.72514271736145,1_1,2_51
A228_4,ロシアなど近隣国と融和を図り、エネルギーを分けてもらいたい。,4.422055721282959,5.182496070861816,1_4,2_14
A229_0,本計画に断固反対致します。,7.806142807006836,3.185526132583618,1_7,2_48
A230_0,原発に反対し、廃炉を賛成するべきである。,9.13760757446289,5.138431072235107,1_8,2_7
A230_1,デブリを一つも取り出せない状況である。,7.088712692260742,9.443684577941895,1_6,2_34
A230_2,水素社会へ早急に移行すべきである。,1.390233039855957,6.6791815757751465,1_3,2_26
A231_0,日本をこれ以上壊すべきではない。,8.096747398376465,6.173823833465576,1_8,2_61
A232_0,2011年の東京電力福島第一原発事故は未だ収束しておらず、多くの人々が故郷や生業、生きがいを失った。,10.279501914978027,8.146775245666504,1_6,2_19
A232_1,政府は被害者救済や事故の原因究明、福島第一原発施設の安全確保、事故の教訓の伝承を最優先すべきである。,10.47411823272705,7.727479934692383,1_6,2_29
A232_2,脱原発を目指し、再生可能エネルギー施策への財政投入を最優先で進めるべきである。,5.659458637237549,5.700995922088623,1_4,2_0
A233_0,川内原発の20年延長は住民の意見を無視して稼働されている,9.541162490844727,5.609312057495117,1_8,2_46
A233_1,南海トラフ地震が懸念される中での原発稼働はありえない,9.580790519714355,6.611602306365967,1_6,2_50
A233_2,洋上風力計画は住民の「安心して生活する」という基本的な生活に影響を与えるため反対する,9.39565372467041,4.481542110443115,1_8,2_40
A234_0,時代は水素であり、車の燃料も水素エネルギーであるべきだ。,2.10426926612854,6.200310230255127,1_3,2_58
A234_1,地震大国日本において原子力はダメである。,9.46599292755127,6.8792243003845215,1_6,2_50
A235_0,太陽光発電の推進はやめるべきである。,4.235934734344482,7.346769332885742,1_4,2_22
A235_1,パネルリサイクルの対策を進めてほしい。,4.064559459686279,6.888769626617432,1_4,2_22
A235_2,太陽光発電のパネルが火災を引き起こすことに対する恐怖を感じている。,4.080986022949219,7.206535816192627,1_4,2_22
A236_0,日本は排出大国としての責任から2035年に80％削減を目指すべきである。,5.176052093505859,2.4140262603759766,1_1,2_12
A236_1,2030年に60％削減、2035年に80％削減を目指すべきであり、特に電力セクターでの大幅削減が鍵である。,5.154505729675293,2.3946521282196045,1_1,2_12
A236_2,原発・石炭火力から脱却し、再生可能エネルギーを普及させる必要がある。,4.2386980056762695,4.735284805297852,1_4,2_14
A236_3,エネルギー基本計画案は修正すべきである。,7.144238471984863,2.458765983581543,1_7,2_11
A238_1,石炭火力発電はLNG火力発電の約2倍のCO2を排出し、地球温暖化を加速させるため、全廃が必要である。,2.7346997261047363,2.903968572616577,1_2,2_37
A238_2,日本は国際社会から厳しい視線を向けられないためにも、石炭火力全廃に向けた目標や具体的計画を示すべきである。,3.7195165157318115,2.7139015197753906,1_2,2_42
A239_0,COP28で合意した化石燃料からの脱却を目指し、特に石炭火力については廃止年を明確に示すべきである。,3.4016146659851074,2.887186050415039,1_2,2_3
A239_1,石炭火力発電はLNG火力発電の約2倍のCO2を排出し、地球温暖化を加速させるため、国際エネルギー機関（IEA）の提言に従い、先進国は2030年、世界全体では2040年までに石炭火力を全廃すべきである。,2.9889538288116455,2.6281468868255615,1_2,2_42
A239_2,日本はCOP28で「化石燃料からの脱却」に合意し、G7サミットでは「2035年の電力部門の完全または大宗の脱炭素化」「2030年代前半での対策のとられていない石炭火力の段階的廃止」に合意したため、これらの国際合意を果たすためには2030年代前半までに石炭火力をゼロにする必要がある。,3.5000805854797363,2.5051980018615723,1_2,2_42
A240_0,国は石炭火力の廃止時期を明確に示すべきである。,3.397955894470215,2.949483871459961,1_2,2_3
A240_1,事業者の自主的な取り組みだけでは1.5℃目標に整合する形での石炭火力廃止は進まない。,3.2692763805389404,2.762542963027954,1_2,2_42
A240_2,2033年度末までに廃止される石炭火力は全体の約5％に過ぎず、これでは国の目標達成は不可能である。,3.222376585006714,2.6052894592285156,1_2,2_42
A241_0,G7は2030年代前半に石炭火力を段階的に廃止することに合意していることを明示すべきである。,3.6654486656188965,2.4236624240875244,1_2,2_42
A241_1,G7合意の「多様な道筋」には石炭火力発電所を利用し続けることは含まれていない。,3.6872498989105225,2.4451777935028076,1_2,2_42
A241_2,日本の石炭火力全廃に向けた取り組みが失速する懸念があるため、誤ったメッセージを国民や事業者に与えないようにすべきである。,3.6607611179351807,2.929029703140259,1_2,2_3
A242_0,排出削減対策が講じられていない石炭火力発電のフェーズアウトが必要である。,3.180755615234375,2.984989643096924,1_2,2_3
A242_1,排出削減対策が講じられていない新規の石炭火力発電所の建設を終了させる取り組みが必要である。,3.1807188987731934,2.952998399734497,1_2,2_3
A242_2,排出削減対策が講じられていない石炭火力発電のフェーズダウンに向けた取り組みを加速すべきである。,3.2289700508117676,3.0133166313171387,1_2,2_3
A242_3,排出削減対策の講じられている石炭火力の定義を明確に示すべきである。,3.20944881439209,2.9655234813690186,1_2,2_3
A242_4,化石燃料であっても脱炭素化の技術を活用しながら段階的にCNに向かうことが重要である。,3.768670082092285,3.8313305377960205,1_2,2_43
A242_5,各国の状況を踏まえた取り組みが、世界全体での脱炭素化を進めるために重要である。,4.072537422180176,3.316462993621826,1_2,2_43
A242_6,COP28やG7での国際合意との整合性に留意すべきである。,3.8625266551971436,2.4222002029418945,1_2,2_42
A242_7,1.5℃目標を目指す重要性についても記述すべきである。,4.975874423980713,2.5817654132843018,1_1,2_12
A243_1,火力の脱炭素化ではなく、化石燃料からの脱却を目指し、特に石炭火力については廃止年を明確に示すべきである。,3.3592052459716797,3.0037953853607178,1_2,2_3
A244_0,事業者の自主的な取り組みによる石炭火力の廃止は進まないため、国として廃止時期を明確に示すべきである。,3.357079267501831,2.929394006729126,1_2,2_3
A244_1,2033年度末までに事業者の自主的な取り組みで廃止される石炭火力は全体の約5％に過ぎず、これでは1.5℃目標や2030年度の目標、2050年ネットゼロ目標の達成ができない。,3.1075143814086914,2.548696756362915,1_2,2_42
A245_0,脱石炭に向けた国際合意についての記述が不十分で誤解を招くため、G7合意の内容を明確に記述すべきである。,3.748603105545044,2.404527425765991,1_2,2_42
A245_1,石炭火力の排出削減対策の定義を明確に示さないままでは、石炭火力の温存につながるため、IPCCの定義を記載すべきである。,3.3359086513519287,2.975277900695801,1_2,2_3
A245_2,GX 2040ビジョンにおいて、国際合意との整合性や1.5℃目標の重要性についても記述すべきである。,4.85358190536499,2.482058525085449,1_1,2_12
A246_0,アンモニアやCCUS等を活用した脱炭素化は目指すべきではなく、長期脱炭素電源オークション等による促進策は見直すべき。,3.07000470161438,4.041287899017334,1_2,2_59
A246_1,火力の脱炭素化ではなく、化石燃料からの脱却を掲げ、特に石炭火力については廃止年を明確に示すべき。,3.3406083583831787,2.9806108474731445,1_2,2_3
A246_2,石炭ガス化複合発電（IGCC）等の次世代の高効率火力発電技術の開発を推進する記述は削除すべき。,3.3773915767669678,3.4123401641845703,1_2,2_3
A247_0,次世代エネルギーは再生可能エネルギーから製造されるグリーンなものに限定して進めるべきである。,3.864853858947754,5.25199031829834,1_4,2_32
A247_1,次世代エネルギーを温室効果ガスを排出する化石燃料から製造しては本末転倒である。,3.6167471408843994,4.393199920654297,1_2,2_17
A247_2,次世代エネルギーは国産を目指すべきである。,4.277085304260254,5.214822769165039,1_4,2_14
A247_3,再生可能エネルギーで製造した水素等のみに限定するべきである。,3.1655941009521484,5.820347309112549,1_3,2_4
A247_4,次世代エネルギーを海外から輸送することは温室効果ガスを排出し、多額のコストがかかり、エネルギー安全保障上の問題を生じる。,3.3755526542663574,4.248025417327881,1_2,2_59
A248_0,水素社会推進法に基づく低炭素水素等のサプライチェーン構築のための支援は見直すべきである。,1.3379703760147095,6.728346347808838,1_3,2_26
A248_1,水素は化石燃料由来のものが推進されており、コストがかかる上に気候変動対策としての効果が低い。,2.0153017044067383,5.385521411895752,1_3,2_56
A248_2,化石燃料インフラを延命させる可能性が高いため、このような技術に政策として多額の支援を付けるべきではない。,4.225676536560059,4.408509731292725,1_2,2_17
A249_0,電力分野は再生可能エネルギーというクリーンな代替手段が確立されているため、水素等を使用するべきではない。,2.1820037364959717,5.770356178283691,1_3,2_56
A249_1,水素等は化石燃料由来のものでコストがかかり、気候変動対策としての効果が低い。,2.0960443019866943,5.263476848602295,1_3,2_56
A249_2,混焼・専焼の技術は商用化できておらず、火力を延命する口実となっている。,6.5805487632751465,6.8751959800720215,1_5,2_36
A250_0,アンモニアに対する政策として多額の支援を付けるべきではない。,2.482848882675171,4.744786739349365,1_2,2_21
A250_1,アンモニアは化石燃料由来でコストがかかり、気候変動対策としての効果が低い。,2.4527506828308105,4.759215354919434,1_2,2_21
A250_2,アンモニアの燃料利用は大気汚染を悪化させ、生物多様性を悪化させる可能性がある。,2.498777389526367,4.664690017700195,1_2,2_21
A251_0,気候変動対策にならない技術を海外へ展開しようとする記載は見直すべきである。,5.872433662414551,3.8268418312072754,1_1,2_8
A252_0,気候変動対策にならない技術を制度的に支援することは見直すべきである。,5.8819427490234375,3.8070600032806396,1_1,2_8
A252_1,合成メタンの製造は化石燃料由来の水素を使用しており、コストが高く気候変動対策としての効果が低い。,2.1236960887908936,5.255334377288818,1_3,2_56
A252_2,支援制度は地域の廃棄物や食品残渣をもとにしたバイオメタンに限るべきである。,5.332966327667236,5.328100681304932,1_4,2_0
A253_0,化石燃料価格のボラティリティが大きく上昇する可能性があると認識しながらも、火力発電を残していることは問題である。,3.928563117980957,4.341159820556641,1_2,2_17
A253_1,燃料輸入に頼るエネルギー政策は根本的に見直すべきである。,5.349338054656982,4.858670234680176,1_1,2_25
A253_2,燃料価格の変動による電気代の高騰を補助金で緩和することは根本的な解決にならない。,6.613109111785889,4.860219478607178,1_1,2_18
A253_3,燃料依存が続く限り、日本のエネルギー自給率は低いままとなる。,4.179371356964111,4.428907871246338,1_2,2_17
A253_4,燃料価格の影響による電気代高騰や消費者負担が軽減されない。,6.445010662078857,4.8038787841796875,1_1,2_18
A254_0,高コストな水素・アンモニアを発電燃料として利用することは、隠された国民負担を増加させる。,2.4710912704467773,4.931916236877441,1_2,2_21
A254_1,コスト高な低炭素水素の利活用は、他に代替手段のないセクターに限定すべきである。,2.343475341796875,5.743046283721924,1_3,2_4
A254_2,再エネという代替手段のある電力セクターにおいて、コストが高く環境負荷の削減も確約できない水素およびアンモニア燃料の利活用を拡大することは賛同できない。,2.826312780380249,5.44775915145874,1_3,2_4
A254_3,低炭素水素の活用分野については優先度を考え、電力部門での利用を促進すべきではない。,2.2234690189361572,5.958704471588135,1_3,2_4
A254_4,ブルー／グリーン水素またはアンモニアの製造コストは高く、発電コストも非常に高額になる。,2.4615981578826904,4.910252571105957,1_2,2_21
A254_5,価格差補填は国費の流出であり、国民に長期的な負担を強いることになる。,7.47547721862793,4.606074810028076,1_8,2_35
A255_0,再生可能エネルギーの導入を「最優先」として位置づけるべきである。,3.9810903072357178,5.356427192687988,1_4,2_32
A255_1,再生可能エネルギーの導入を最優先して着実に取り組まなければ、2050年カーボンニュートラルは達成できない。,4.488178253173828,4.307394981384277,1_2,2_17
A256_0,原発に反対するべきである。,9.137340545654297,4.995601654052734,1_8,2_7
A257_0,原発の再稼働及び新たな原発建設に強く反対するべきである。,9.740607261657715,5.236557483673096,1_8,2_46
A257_1,原発は事故が起きれば取り返しのつかない影響を及ぼす可能性があり、そのリスクを冒すべきではない。,8.710958480834961,7.664859771728516,1_6,2_57
A257_2,福島第一原発事故からの課題が未解決のままであり、再稼働は危険で持続可能なエネルギー政策に逆行する。,10.46677017211914,7.693027019500732,1_6,2_29
A257_3,再生可能エネルギー技術の進展により、原発に頼る必要性は薄れている。,3.720094680786133,6.331438064575195,1_4,2_20
A257_4,未来を見据えたエネルギー政策を選択し、環境に優しく、安全で持続可能な社会を築くべきである。,5.971222877502441,4.518887519836426,1_1,2_8
A257_5,原発依存から脱却し、持続可能で平和的なエネルギー社会への転換を求める。,6.056626319885254,5.312971591949463,1_4,2_44
A257_6,企業団体献金を禁止し、正しい判断を促す必要がある。,7.391019344329834,4.35673713684082,1_8,2_35
A258_0,再エネを最優先して導入を進める必要がある。,5.2537713050842285,4.312262535095215,1_1,2_25
A258_1,再生可能エネルギーの割合をより高めていく必要がある。,3.9309158325195312,5.712993621826172,1_4,2_32
A258_2,再エネの目標を低くすることがあってはならない。,5.358140468597412,4.071239948272705,1_1,2_51
A259_0,再生可能エネルギーを最大限導入するためには抜本的な政策を講じる必要がある。,4.326474666595459,5.161332130432129,1_4,2_14
A259_1,第7次エネルギー基本計画案では再エネ導入の妨げとなる要因に対する抜本的な対応策が欠如している。,7.150640964508057,2.3121936321258545,1_7,2_11
A259_2,再エネを最大限導入するためには、給電ルールの変更や送電網への接続補償、費用負担ルールの見直しが必要である。,5.458130359649658,4.643072128295898,1_1,2_25
A260_0,再エネの発電コストが過小評価されており、政策的な位置づけが低くなっているため、実態に即して見直すべきである。,5.112951755523682,6.186359882354736,1_4,2_60
A260_1,風力発電の政策経費が高くなりすぎており、実際の発電コストを反映していない。,5.550361156463623,7.102118015289307,1_5,2_38
A260_2,再エネの経済性については、積極的な措置を執るべきである。,5.382950305938721,4.43139123916626,1_1,2_25
A260_3,原子力発電のコストは過小評価されており、国民が判断できるように公正な評価を行うべきである。,5.899288654327393,7.321234226226807,1_5,2_38
A261_0,第7次エネルギー基本計画（案）は、論証なしの決めつけが計画案を誤誘導している。,7.368104457855225,2.2938380241394043,1_7,2_47
A261_1,日本は温室効果ガスの削減において高い水準の計画が求められるが、政府案は低すぎる。,4.905316352844238,2.4980249404907227,1_1,2_12
A261_2,火力発電は二酸化炭素排出の最大の要因であり、2030年までに廃止すべきである。,3.127833843231201,2.59112286567688,1_2,2_42
A261_3,原子力発電の依存を低減する方針を撤回し、原発を最大限活用することは受け入れられない。,7.089946746826172,5.969998359680176,1_5,2_62
A261_4,省エネルギーは倍以上の6割削減を目指すべきであり、再生可能エネルギーの拡大に力を入れる必要がある。,4.112920761108398,5.438721656799316,1_4,2_32
A261_5,エネルギー政策に関する審議は民主的で透明性のある形で行われるべきである。,8.436607360839844,2.7333414554595947,1_7,2_54
A262_0,原発の新設には反対である。,9.605117797851562,4.9050822257995605,1_8,2_40
A263_0,原発は不要である。,8.320674896240234,6.412809371948242,1_8,2_61
A263_1,日本国内の原発がミサイルの標的になる危険がある。,8.93170166015625,6.976888656616211,1_8,2_23
A263_2,自民党は腐っているが、青山繁晴議員の主張する燃料を使えば原発は要らない。,8.24377155303955,3.853823661804199,1_8,2_2
A263_3,トヨタ自動車は水素を使う車を製造している。,1.9569988250732422,6.094368934631348,1_3,2_58
A263_4,太陽光発電や原発を支持することは時代遅れである。,4.368642330169678,7.169710636138916,1_4,2_22
A263_5,次の選挙では自民党、公明党、維新には絶対に投票しない。,8.323883056640625,3.579847574234009,1_8,2_2
A264_0,利権に群がることに反対するべき,8.578091621398926,4.203079700469971,1_8,2_28
A264_1,原発やワクチンに関して勝手に決めることに反対する,9.142083168029785,4.905754566192627,1_8,2_7
A264_2,原発やワクチンは要らない,8.288284301757812,6.3995137214660645,1_8,2_61
A265_0,原発依存度の低減は堅持すべきである,6.441772937774658,5.970828056335449,1_4,2_13
A265_1,再生可能エネルギーのさらなる活用を求める,3.9054272174835205,5.649056434631348,1_4,2_32
A266_0,第７次案では「福島の復興」が触れられていない理由を知りたい。,7.089211940765381,2.216165065765381,1_7,2_11
A267_0,原発推進者が大多数の委員選出は、公正な人選ではない。,8.782134056091309,3.6161792278289795,1_8,2_2
A267_1,福島原発事故の被災者の代表を選出すべきである。,10.522050857543945,7.8056840896606445,1_6,2_29
A267_2,原発推進論者と慎重もしくは反対論者を同数程度選任することが公正である。,8.938017845153809,4.36781644821167,1_8,2_28
A267_3,国民の声を踏みにじる原発推進委員を選ぶことは危険である。,8.79406452178955,3.6287193298339844,1_8,2_2
A267_4,経済成長が停止したのは福島原発事故による国富の損失が原因である。,9.820488929748535,7.511475086212158,1_6,2_1
